graph_layer,factor_name,label_horizon,label_variant,sample_size,rank_ic,top_decile_mean,bottom_decile_mean,top_bottom_spread,top_decile_hit_rate,layer_role,score,confidence_bucket,research_action
dtw_return_similarity_graph,community_mean_flow_impulse_score,1m,equal_weight,0,,,,,,weak_pair_candidate,0.0,ignore,ignore_sparse
dtw_return_similarity_graph,community_mean_flow_impulse_score,30m,equal_weight,0,,,,,,weak_pair_candidate,0.0,ignore,ignore_sparse
dtw_return_similarity_graph,community_mean_flow_impulse_score,5m,equal_weight,0,,,,,,weak_pair_candidate,0.0,ignore,ignore_sparse
dtw_return_similarity_graph,community_mean_flow_impulse_score,15m,member_weight,0,,,,,,weak_pair_candidate,0.0,ignore,ignore_sparse
dtw_return_similarity_graph,community_mean_flow_impulse_score,1m,member_weight,0,,,,,,weak_pair_candidate,0.0,ignore,ignore_sparse
dtw_return_similarity_graph,community_mean_flow_impulse_score,30m,member_weight,0,,,,,,weak_pair_candidate,0.0,ignore,ignore_sparse
dtw_return_similarity_graph,community_mean_flow_impulse_score,5m,member_weight,0,,,,,,weak_pair_candidate,0.0,ignore,ignore_sparse
dtw_return_similarity_graph,community_mean_flow_impulse_score,15m,top10_member,0,,,,,,weak_pair_candidate,0.0,ignore,ignore_sparse
dtw_return_similarity_graph,community_mean_flow_impulse_score,1m,top10_member,0,,,,,,weak_pair_candidate,0.0,ignore,ignore_sparse
dtw_return_similarity_graph,community_mean_flow_impulse_score,30m,top10_member,0,,,,,,weak_pair_candidate,0.0,ignore,ignore_sparse
dtw_return_similarity_graph,community_mean_flow_impulse_score,5m,top10_member,0,,,,,,weak_pair_candidate,0.0,ignore,ignore_sparse
dtw_return_similarity_graph,community_mean_flow_impulse_score,15m,top5_member,0,,,,,,weak_pair_candidate,0.0,ignore,ignore_sparse
dtw_return_similarity_graph,community_mean_flow_impulse_score,1m,top5_member,0,,,,,,weak_pair_candidate,0.0,ignore,ignore_sparse
dtw_return_similarity_graph,community_mean_flow_impulse_score,30m,top5_member,0,,,,,,weak_pair_candidate,0.0,ignore,ignore_sparse
dtw_return_similarity_graph,community_mean_flow_impulse_score,5m,top5_member,0,,,,,,weak_pair_candidate,0.0,ignore,ignore_sparse
dtw_trade_flow_similarity_graph,community_mean_flow_impulse_score,15m,equal_weight,0,,,,,,pair_flow_leadlag_candidate,0.0,ignore,ignore_sparse
dtw_trade_flow_similarity_graph,community_mean_flow_impulse_score,1m,equal_weight,0,,,,,,pair_flow_leadlag_candidate,0.0,ignore,ignore_sparse
dtw_trade_flow_similarity_graph,community_mean_flow_impulse_score,30m,equal_weight,0,,,,,,pair_flow_leadlag_candidate,0.0,ignore,ignore_sparse
dtw_trade_flow_similarity_graph,community_mean_flow_impulse_score,5m,equal_weight,0,,,,,,pair_flow_leadlag_candidate,0.0,ignore,ignore_sparse
dtw_trade_flow_similarity_graph,community_mean_flow_impulse_score,15m,member_weight,0,,,,,,pair_flow_leadlag_candidate,0.0,ignore,ignore_sparse
dtw_trade_flow_similarity_graph,community_mean_flow_impulse_score,1m,member_weight,0,,,,,,pair_flow_leadlag_candidate,0.0,ignore,ignore_sparse
dtw_trade_flow_similarity_graph,community_mean_flow_impulse_score,30m,member_weight,0,,,,,,pair_flow_leadlag_candidate,0.0,ignore,ignore_sparse
dtw_trade_flow_similarity_graph,community_mean_flow_impulse_score,5m,member_weight,0,,,,,,pair_flow_leadlag_candidate,0.0,ignore,ignore_sparse
dtw_trade_flow_similarity_graph,community_mean_flow_impulse_score,15m,top10_member,0,,,,,,pair_flow_leadlag_candidate,0.0,ignore,ignore_sparse
dtw_trade_flow_similarity_graph,community_mean_flow_impulse_score,1m,top10_member,0,,,,,,pair_flow_leadlag_candidate,0.0,ignore,ignore_sparse
dtw_trade_flow_similarity_graph,community_mean_flow_impulse_score,30m,top10_member,0,,,,,,pair_flow_leadlag_candidate,0.0,ignore,ignore_sparse
dtw_trade_flow_similarity_graph,community_mean_flow_impulse_score,5m,top10_member,0,,,,,,pair_flow_leadlag_candidate,0.0,ignore,ignore_sparse
dtw_trade_flow_similarity_graph,community_mean_flow_impulse_score,15m,top5_member,0,,,,,,pair_flow_leadlag_candidate,0.0,ignore,ignore_sparse
dtw_trade_flow_similarity_graph,community_mean_flow_impulse_score,1m,top5_member,0,,,,,,pair_flow_leadlag_candidate,0.0,ignore,ignore_sparse
dtw_trade_flow_similarity_graph,community_mean_flow_impulse_score,30m,top5_member,0,,,,,,pair_flow_leadlag_candidate,0.0,ignore,ignore_sparse
dtw_trade_flow_similarity_graph,community_mean_flow_impulse_score,5m,top5_member,0,,,,,,pair_flow_leadlag_candidate,0.0,ignore,ignore_sparse
flow_alignment_graph,community_mean_flow_impulse_score,15m,equal_weight,0,,,,,,event_alignment_layer,0.0,ignore,ignore_sparse
flow_alignment_graph,community_mean_flow_impulse_score,1m,equal_weight,0,,,,,,event_alignment_layer,0.0,ignore,ignore_sparse
flow_alignment_graph,community_mean_flow_impulse_score,30m,equal_weight,0,,,,,,event_alignment_layer,0.0,ignore,ignore_sparse
flow_alignment_graph,community_mean_flow_impulse_score,5m,equal_weight,0,,,,,,event_alignment_layer,0.0,ignore,ignore_sparse
flow_alignment_graph,community_mean_flow_impulse_score,15m,member_weight,0,,,,,,event_alignment_layer,0.0,ignore,ignore_sparse
flow_alignment_graph,community_mean_flow_impulse_score,1m,member_weight,0,,,,,,event_alignment_layer,0.0,ignore,ignore_sparse
flow_alignment_graph,community_mean_flow_impulse_score,30m,member_weight,0,,,,,,event_alignment_layer,0.0,ignore,ignore_sparse
flow_alignment_graph,community_mean_flow_impulse_score,5m,member_weight,0,,,,,,event_alignment_layer,0.0,ignore,ignore_sparse
flow_alignment_graph,community_mean_flow_impulse_score,15m,top10_member,0,,,,,,event_alignment_layer,0.0,ignore,ignore_sparse
flow_alignment_graph,community_mean_flow_impulse_score,1m,top10_member,0,,,,,,event_alignment_layer,0.0,ignore,ignore_sparse
flow_alignment_graph,community_mean_flow_impulse_score,30m,top10_member,0,,,,,,event_alignment_layer,0.0,ignore,ignore_sparse
flow_alignment_graph,community_mean_flow_impulse_score,5m,top10_member,0,,,,,,event_alignment_layer,0.0,ignore,ignore_sparse
flow_alignment_graph,community_mean_flow_impulse_score,15m,top5_member,0,,,,,,event_alignment_layer,0.0,ignore,ignore_sparse
flow_alignment_graph,community_mean_flow_impulse_score,1m,top5_member,0,,,,,,event_alignment_layer,0.0,ignore,ignore_sparse
flow_alignment_graph,community_mean_flow_impulse_score,30m,top5_member,0,,,,,,event_alignment_layer,0.0,ignore,ignore_sparse
flow_alignment_graph,community_mean_flow_impulse_score,5m,top5_member,0,,,,,,event_alignment_layer,0.0,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_flow_impulse_score,15m,equal_weight,0,,,,,,sparse_event_flag,0.0,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_flow_impulse_score,1m,equal_weight,0,,,,,,sparse_event_flag,0.0,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_flow_impulse_score,30m,equal_weight,0,,,,,,sparse_event_flag,0.0,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_flow_impulse_score,5m,equal_weight,0,,,,,,sparse_event_flag,0.0,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_flow_impulse_score,15m,member_weight,0,,,,,,sparse_event_flag,0.0,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_flow_impulse_score,1m,member_weight,0,,,,,,sparse_event_flag,0.0,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_flow_impulse_score,30m,member_weight,0,,,,,,sparse_event_flag,0.0,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_flow_impulse_score,5m,member_weight,0,,,,,,sparse_event_flag,0.0,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_flow_impulse_score,15m,top10_member,0,,,,,,sparse_event_flag,0.0,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_flow_impulse_score,1m,top10_member,0,,,,,,sparse_event_flag,0.0,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_flow_impulse_score,30m,top10_member,0,,,,,,sparse_event_flag,0.0,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_flow_impulse_score,5m,top10_member,0,,,,,,sparse_event_flag,0.0,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_flow_impulse_score,15m,top5_member,0,,,,,,sparse_event_flag,0.0,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_flow_impulse_score,1m,top5_member,0,,,,,,sparse_event_flag,0.0,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_flow_impulse_score,30m,top5_member,0,,,,,,sparse_event_flag,0.0,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_flow_impulse_score,5m,top5_member,0,,,,,,sparse_event_flag,0.0,ignore,ignore_sparse
return_corr_graph,community_mean_flow_impulse_score,15m,equal_weight,0,,,,,,beta_context_layer,0.0,ignore,ignore_sparse
return_corr_graph,community_mean_flow_impulse_score,1m,equal_weight,0,,,,,,beta_context_layer,0.0,ignore,ignore_sparse
return_corr_graph,community_mean_flow_impulse_score,30m,equal_weight,0,,,,,,beta_context_layer,0.0,ignore,ignore_sparse
return_corr_graph,community_mean_flow_impulse_score,5m,equal_weight,0,,,,,,beta_context_layer,0.0,ignore,ignore_sparse
return_corr_graph,community_mean_flow_impulse_score,15m,member_weight,0,,,,,,beta_context_layer,0.0,ignore,ignore_sparse
return_corr_graph,community_mean_flow_impulse_score,1m,member_weight,0,,,,,,beta_context_layer,0.0,ignore,ignore_sparse
return_corr_graph,community_mean_flow_impulse_score,30m,member_weight,0,,,,,,beta_context_layer,0.0,ignore,ignore_sparse
return_corr_graph,community_mean_flow_impulse_score,5m,member_weight,0,,,,,,beta_context_layer,0.0,ignore,ignore_sparse
return_corr_graph,community_mean_flow_impulse_score,15m,top10_member,0,,,,,,beta_context_layer,0.0,ignore,ignore_sparse
return_corr_graph,community_mean_flow_impulse_score,1m,top10_member,0,,,,,,beta_context_layer,0.0,ignore,ignore_sparse
return_corr_graph,community_mean_flow_impulse_score,30m,top10_member,0,,,,,,beta_context_layer,0.0,ignore,ignore_sparse
return_corr_graph,community_mean_flow_impulse_score,5m,top10_member,0,,,,,,beta_context_layer,0.0,ignore,ignore_sparse
return_corr_graph,community_mean_flow_impulse_score,15m,top5_member,0,,,,,,beta_context_layer,0.0,ignore,ignore_sparse
return_corr_graph,community_mean_flow_impulse_score,1m,top5_member,0,,,,,,beta_context_layer,0.0,ignore,ignore_sparse
return_corr_graph,community_mean_flow_impulse_score,30m,top5_member,0,,,,,,beta_context_layer,0.0,ignore,ignore_sparse
return_corr_graph,community_mean_flow_impulse_score,5m,top5_member,0,,,,,,beta_context_layer,0.0,ignore,ignore_sparse
volume_expansion_graph,community_mean_flow_impulse_score,15m,equal_weight,0,,,,,,theme_candidate_layer,0.0,ignore,ignore_sparse
volume_expansion_graph,community_mean_flow_impulse_score,1m,equal_weight,0,,,,,,theme_candidate_layer,0.0,ignore,ignore_sparse
volume_expansion_graph,community_mean_flow_impulse_score,30m,equal_weight,0,,,,,,theme_candidate_layer,0.0,ignore,ignore_sparse
volume_expansion_graph,community_mean_flow_impulse_score,5m,equal_weight,0,,,,,,theme_candidate_layer,0.0,ignore,ignore_sparse
volume_expansion_graph,community_mean_flow_impulse_score,15m,member_weight,0,,,,,,theme_candidate_layer,0.0,ignore,ignore_sparse
volume_expansion_graph,community_mean_flow_impulse_score,1m,member_weight,0,,,,,,theme_candidate_layer,0.0,ignore,ignore_sparse
volume_expansion_graph,community_mean_flow_impulse_score,30m,member_weight,0,,,,,,theme_candidate_layer,0.0,ignore,ignore_sparse
volume_expansion_graph,community_mean_flow_impulse_score,5m,member_weight,0,,,,,,theme_candidate_layer,0.0,ignore,ignore_sparse
volume_expansion_graph,community_mean_flow_impulse_score,15m,top10_member,0,,,,,,theme_candidate_layer,0.0,ignore,ignore_sparse
volume_expansion_graph,community_mean_flow_impulse_score,1m,top10_member,0,,,,,,theme_candidate_layer,0.0,ignore,ignore_sparse
volume_expansion_graph,community_mean_flow_impulse_score,30m,top10_member,0,,,,,,theme_candidate_layer,0.0,ignore,ignore_sparse
volume_expansion_graph,community_mean_flow_impulse_score,5m,top10_member,0,,,,,,theme_candidate_layer,0.0,ignore,ignore_sparse
volume_expansion_graph,community_mean_flow_impulse_score,15m,top5_member,0,,,,,,theme_candidate_layer,0.0,ignore,ignore_sparse
volume_expansion_graph,community_mean_flow_impulse_score,1m,top5_member,0,,,,,,theme_candidate_layer,0.0,ignore,ignore_sparse
volume_expansion_graph,community_mean_flow_impulse_score,30m,top5_member,0,,,,,,theme_candidate_layer,0.0,ignore,ignore_sparse
volume_expansion_graph,community_mean_flow_impulse_score,5m,top5_member,0,,,,,,theme_candidate_layer,0.0,ignore,ignore_sparse
flow_alignment_graph,positive_ret_1m_breadth,1m,top10_member,27822,0.0007520574963902,-8.65722181925258e-05,0.000370981089424,-0.0004575533076165,0.4953271028037383,event_alignment_layer,-0.003342447311907709,strong_sample,downgrade
large_trade_alignment_graph,community_mean_volume_z_12,30m,top5_member,37,0.0021337126600284,-0.002502780864293,-0.001999452409019,-0.000503328455274,0.0,sparse_event_flag,-0.0033708042602064864,ignore,ignore_sparse
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,5m,top5_member,1998,0.0011127246151044,0.0002962195177961,0.0005597747484701,-0.0002635552306739,0.5527638190954773,pair_flow_leadlag_candidate,-0.003672895645866761,watch,watch
flow_alignment_graph,positive_ret_1m_breadth,5m,top10_member,27725,0.0009679023393655,-0.000428307324079,2.3405606589432425e-05,-0.0004517129306685,0.496031746031746,event_alignment_layer,-0.004300280932712663,strong_sample,downgrade
flow_alignment_graph,positive_ret_1m_breadth,5m,top5_member,27677,0.001086862503837,-0.000462862472127,-6.327382092322203e-05,-0.0003995886512038,0.4980122876761836,event_alignment_layer,-0.004827989647848741,strong_sample,downgrade
volume_expansion_graph,community_member_count,1m,equal_weight,27103,-0.001364791809475,3.941963731350437e-05,0.0001733430303548,-0.0001339233930413,0.4907749077490775,theme_candidate_layer,-0.006050167659959561,strong_sample,downgrade
volume_expansion_graph,community_member_count,1m,member_weight,27103,-0.001364791809475,3.941963731350437e-05,0.0001733430303548,-0.0001339233930413,0.4907749077490775,theme_candidate_layer,-0.006050167659959561,strong_sample,downgrade
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,5m,equal_weight,1998,-0.0019172971209527,0.0002954430538781,0.0005807410984127,-0.0002852980445345,0.5678391959798995,pair_flow_leadlag_candidate,-0.006328638866966503,watch,watch
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,5m,member_weight,1998,-0.0019172971209527,0.0002954430538781,0.0005807410984127,-0.0002852980445345,0.5678391959798995,pair_flow_leadlag_candidate,-0.006328638866966503,watch,watch
volume_expansion_graph,community_member_count,1m,top10_member,27103,0.0014496896666044,0.0001121062856246,0.0001733430303548,-6.123674473023153e-05,0.5070110701107011,theme_candidate_layer,-0.006426522695239081,strong_sample,downgrade
return_corr_graph,edge_density_feature,1m,top5_member,24938,-0.0015460307361848,-4.390513372357167e-05,2.048392752409271e-05,-6.438906124766438e-05,0.4873646209386281,beta_context_layer,-0.006797710131739096,strong_sample,downgrade
volume_expansion_graph,feature_coverage_ratio,1m,equal_weight,27103,-0.0018267022670921,6.9952064104576525e-06,6.516444993099372e-05,-5.816924352053607e-05,0.4937269372693726,theme_candidate_layer,-0.00809783214114305,strong_sample,downgrade
volume_expansion_graph,feature_coverage_ratio,1m,member_weight,27103,-0.0018267022670921,6.9952064104576525e-06,6.516444993099372e-05,-5.816924352053607e-05,0.4937269372693726,theme_candidate_layer,-0.00809783214114305,strong_sample,downgrade
volume_expansion_graph,community_avg_weight_feature,30m,top10_member,23962,-0.0020699001218348,0.0014111162194047,0.0024612212196349,-0.0010501050002301,0.5075125208681135,theme_candidate_layer,-0.009065212838109626,strong_sample,downgrade
return_corr_graph,community_mean_volume_z_12,5m,top5_member,24848,0.0021649770378466,-2.763747204239564e-05,-2.3976237610483988e-05,-3.661234431911652e-06,0.5169082125603864,beta_context_layer,-0.009515742877552573,strong_sample,downgrade
flow_alignment_graph,community_mean_volume_z_12,5m,top10_member,27725,0.0023847463511346,-0.0001702408061125,-0.0001287216607409,-4.15191453716255e-05,0.5007215007215007,event_alignment_layer,-0.010595159083779927,strong_sample,downgrade
flow_alignment_graph,community_mean_volume_z_12,30m,top10_member,27048,-0.002691744329741,-0.0005511245393759,0.0002136072313176,-0.0007647317706936,0.4918639053254438,event_alignment_layer,-0.011930217898561784,strong_sample,downgrade
flow_alignment_graph,community_mean_volume_z_12,5m,equal_weight,27746,0.0033022760735587,-0.0001854426850246,-4.782799571696895e-05,-0.0001376146893076,0.4816149963950973,event_alignment_layer,-0.014672725999278208,strong_sample,downgrade
flow_alignment_graph,community_mean_volume_z_12,5m,member_weight,27746,0.0033022760735587,-0.0001854426850246,-4.782799571696895e-05,-0.0001376146893076,0.4816149963950973,event_alignment_layer,-0.014672725999278208,strong_sample,downgrade
return_corr_graph,edge_density_feature,5m,top5_member,24848,-0.0033991628178683,6.671568264482667e-06,6.132314571742143e-05,-5.465157745293876e-05,0.4855072463768116,beta_context_layer,-0.014940370640579357,strong_sample,downgrade
volume_expansion_graph,feature_coverage_ratio,1m,top10_member,27103,-0.0033850058679197,8.825581761282818e-06,7.861945853253201e-05,-6.979387677124919e-05,0.4929889298892989,theme_candidate_layer,-0.015005844033266278,strong_sample,downgrade
dtw_return_similarity_graph,community_avg_weight_feature,1m,top5_member,4313,-0.004155609648642,0.000121592908473,0.0001470475441832,-2.5454635710253106e-05,0.5243619489559165,weak_pair_candidate,-0.015105142984626566,usable,downgrade
dtw_return_similarity_graph,community_avg_weight_feature,1m,top10_member,4313,-0.0041698115071954,0.000121592908473,0.0001470475441832,-2.5454635710253106e-05,0.5243619489559165,weak_pair_candidate,-0.015156765038244297,usable,downgrade
dtw_return_similarity_graph,community_avg_weight_feature,1m,equal_weight,4313,-0.0043775477373674,0.000121592908473,0.0001470475441832,-2.5454635710253106e-05,0.5243619489559165,weak_pair_candidate,-0.015911861335814202,usable,downgrade
dtw_return_similarity_graph,community_avg_weight_feature,1m,member_weight,4313,-0.0043775477373674,0.000121592908473,0.0001470475441832,-2.5454635710253106e-05,0.5243619489559165,weak_pair_candidate,-0.015911861335814202,usable,downgrade
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,5m,top10_member,1998,-0.0048577629354231,0.0003019595764386,0.0005860553053277,-0.0002840957288891,0.542713567839196,pair_flow_leadlag_candidate,-0.01603456604803735,watch,watch
return_corr_graph,edge_density_feature,30m,top5_member,23821,-0.00389467091634,6.516177785095438e-05,0.0002786143899907,-0.0002134526121397,0.5033585222502099,beta_context_layer,-0.017046889776087246,strong_sample,downgrade
return_corr_graph,community_member_count,30m,top5_member,23821,0.0041077788406738,0.0002425593977296,0.000331142205706,-8.858280797639673e-05,0.5109151973131822,beta_context_layer,-0.017979658519471337,strong_sample,downgrade
volume_expansion_graph,community_avg_weight_feature,30m,top5_member,23905,0.0042589604325523,0.0011316763476006,0.0024723421760261,-0.0013406658284254,0.5033472803347281,theme_candidate_layer,-0.01864788770535852,strong_sample,downgrade
volume_expansion_graph,community_member_count,5m,top5_member,26873,-0.0043961327536208,-0.0008788877162392,6.778767815072429e-05,-0.0009466753943899,0.4447339039821362,theme_candidate_layer,-0.0194719328570956,strong_sample,downgrade
flow_alignment_graph,community_mean_volume_z_12,15m,equal_weight,27671,0.0045349941650827,-0.0003893841525197,-0.0002629616740827,-0.000126422478437,0.4795807734007951,event_alignment_layer,-0.020144627970804345,strong_sample,downgrade
flow_alignment_graph,community_mean_volume_z_12,15m,member_weight,27671,0.0045349941650827,-0.0003893841525197,-0.0002629616740827,-0.000126422478437,0.4795807734007951,event_alignment_layer,-0.020144627970804345,strong_sample,downgrade
volume_expansion_graph,community_avg_weight_feature,30m,equal_weight,23969,-0.0050169230620677,0.0011202769086015,0.0024614766925167,-0.0013411997839151,0.5054257095158597,theme_candidate_layer,-0.021972457564144142,strong_sample,downgrade
volume_expansion_graph,community_avg_weight_feature,30m,member_weight,23969,-0.0050169230620677,0.0011202769086015,0.0024614766925167,-0.0013411997839151,0.5054257095158597,theme_candidate_layer,-0.021972457564144142,strong_sample,downgrade
return_corr_graph,community_avg_weight_feature,15m,top5_member,24501,-0.0051439402935539,-0.000145823978415,-1.6194308159485625e-05,-0.0001296296702555,0.4791836734693877,beta_context_layer,-0.022577790635132846,strong_sample,downgrade
return_corr_graph,edge_density_feature,15m,top5_member,24501,-0.0054091353337806,-2.189348578254517e-05,0.0002580429200049,-0.0002799364057875,0.4971428571428571,beta_context_layer,-0.023741785112910377,strong_sample,downgrade
volume_expansion_graph,community_member_count,1m,top5_member,27100,0.0053975960819158,0.0001585139793062,0.0001821323267026,-2.3618347396369172e-05,0.5040590405904058,theme_candidate_layer,-0.02392746417394041,strong_sample,downgrade
volume_expansion_graph,edge_density_feature,1m,top5_member,27100,-0.0055654729671678,0.0001802871379531,0.000201989818846,-2.170268089291146e-05,0.5040590405904058,theme_candidate_layer,-0.024671659941192824,strong_sample,downgrade
dtw_trade_flow_similarity_graph,community_avg_weight_feature,1m,top10_member,1999,-0.0077802581225113,-0.000209993452253,0.0005060394236412,-0.0007160328758942,0.4673366834170854,pair_flow_leadlag_candidate,-0.02568286543641813,watch,watch
dtw_trade_flow_similarity_graph,community_avg_weight_feature,1m,equal_weight,1999,-0.0080920934746502,-0.0002188745301937,0.0005060394236412,-0.0007249139538349,0.4522613065326633,pair_flow_leadlag_candidate,-0.026712243287537078,watch,watch
dtw_trade_flow_similarity_graph,community_avg_weight_feature,1m,member_weight,1999,-0.0080920934746502,-0.0002188745301937,0.0005060394236412,-0.0007249139538349,0.4522613065326633,pair_flow_leadlag_candidate,-0.026712243287537078,watch,watch
volume_expansion_graph,feature_coverage_ratio,1m,top5_member,27100,-0.0064480299427426,2.3538665422555308e-05,0.000103751417024,-8.0212751601489e-05,0.4977859778597786,theme_candidate_layer,-0.028584022054630537,strong_sample,downgrade
return_corr_graph,community_avg_weight_feature,15m,top10_member,24642,-0.006534662358816,-0.0001849594531519,-3.0156410456271413e-05,-0.0001548030426956,0.4906655844155844,beta_context_layer,-0.028698234709317084,strong_sample,downgrade
volume_expansion_graph,community_avg_weight_feature,15m,top5_member,25904,-0.0065151804322289,0.0008831179480346,0.0020100249624489,-0.0011269070144143,0.5054054054054054,theme_candidate_layer,-0.028753990448639084,strong_sample,downgrade
dtw_trade_flow_similarity_graph,edge_density_feature,1m,top5_member,1999,-0.0091836668796882,0.000293828887266,0.0005339815070828,-0.0002401526198168,0.4974874371859296,pair_flow_leadlag_candidate,-0.03031555984003659,watch,watch
flow_alignment_graph,community_mean_volume_z_12,30m,top5_member,26648,-0.0072069637292933,-0.0002917894342098,0.0001808146944933,-0.0004726041287032,0.4924924924924925,event_alignment_layer,-0.03189572184500941,strong_sample,downgrade
flow_alignment_graph,positive_ret_1m_breadth,30m,top5_member,26648,-0.0073103587674539,-0.000850948799404,-0.0001265763563643,-0.0007243724430397,0.4771021021021021,event_alignment_layer,-0.03235331529229155,strong_sample,downgrade
dtw_trade_flow_similarity_graph,community_avg_weight_feature,1m,top5_member,1999,-0.0100701741385022,-0.0003299167574051,0.0005060394236412,-0.0008359561810463,0.4271356783919598,pair_flow_leadlag_candidate,-0.033241946892755454,watch,watch
dtw_trade_flow_similarity_graph,edge_density_feature,1m,top10_member,1999,-0.0102988674574608,0.000293828887266,0.0005904732116387,-0.0002966443243727,0.4974874371859296,pair_flow_leadlag_candidate,-0.03399687039844574,watch,watch
flow_alignment_graph,positive_ret_1m_breadth,1m,top5_member,27822,-0.0076782840057661,-8.371160881779877e-05,0.0003782478159082,-0.000461959424726,0.4967649173256649,event_alignment_layer,-0.03412539580859537,strong_sample,downgrade
volume_expansion_graph,community_avg_weight_feature,5m,top5_member,26873,-0.0078304575219001,-0.0004944462740447,0.0007315476978146,-0.0012259939718593,0.4752512095273539,theme_candidate_layer,-0.03468369852598178,strong_sample,downgrade
return_corr_graph,community_avg_weight_feature,1m,top5_member,24938,-0.0081263446581213,-3.670242026676634e-05,-1.6400511522837744e-05,-2.03019087439286e-05,0.4993983152827918,beta_context_layer,-0.03573055446027823,strong_sample,downgrade
volume_expansion_graph,community_member_count,5m,top10_member,26897,-0.0082574914261455,-0.0006681065410183,-6.579002589608282e-05,-0.0006023165151222,0.441056154704351,theme_candidate_layer,-0.03657837483145255,strong_sample,downgrade
return_corr_graph,edge_density_feature,5m,top10_member,24881,-0.0088298537673493,-3.385385151354156e-05,3.46382745613019e-05,-6.849212607484346e-05,0.4823151125401929,beta_context_layer,-0.03881502425119435,strong_sample,downgrade
large_trade_alignment_graph,community_mean_volume_z_12,30m,equal_weight,37,-0.0248933143669985,-0.002502780864293,-0.001999452409019,-0.000503328455274,0.0,sparse_event_flag,-0.039326049702409806,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_volume_z_12,30m,member_weight,37,-0.0248933143669985,-0.002502780864293,-0.001999452409019,-0.000503328455274,0.0,sparse_event_flag,-0.039326049702409806,ignore,ignore_sparse
large_trade_alignment_graph,community_mean_volume_z_12,30m,top10_member,37,-0.0248933143669985,-0.002502780864293,-0.001999452409019,-0.000503328455274,0.0,sparse_event_flag,-0.039326049702409806,ignore,ignore_sparse
return_corr_graph,community_avg_weight_feature,1m,top10_member,24938,-0.0089548467124465,-5.6912072864774645e-05,-1.7345737573681433e-05,-3.956633529109321e-05,0.4917769755314882,beta_context_layer,-0.039373377773578695,strong_sample,downgrade
dtw_trade_flow_similarity_graph,edge_density_feature,1m,equal_weight,1999,-0.012043282274943,0.000293828887266,0.0005887308241407,-0.0002949019368746,0.4974874371859296,pair_flow_leadlag_candidate,-0.039755236035835195,watch,watch
dtw_trade_flow_similarity_graph,edge_density_feature,1m,member_weight,1999,-0.012043282274943,0.000293828887266,0.0005887308241407,-0.0002949019368746,0.4974874371859296,pair_flow_leadlag_candidate,-0.039755236035835195,watch,watch
volume_expansion_graph,community_member_count,15m,top5_member,25904,-0.0092657815287142,-0.0009872249627723,3.49305801777351e-05,-0.0010221555429501,0.4525096525096525,theme_candidate_layer,-0.04089344820872093,strong_sample,downgrade
volume_expansion_graph,feature_coverage_ratio,30m,top10_member,23962,0.0093719148109368,0.0008114122969921,0.000922853891196,-0.0001114415942038,0.4657762938230384,theme_candidate_layer,-0.041044686922606315,strong_sample,downgrade
flow_alignment_graph,community_member_count,1m,equal_weight,27822,-0.0097248037874634,3.299649845556028e-07,8.52811652732529e-06,-8.198151542769688e-06,0.4928109273903666,event_alignment_layer,-0.04322095642189056,strong_sample,downgrade
flow_alignment_graph,community_member_count,1m,member_weight,27822,-0.0097248037874634,3.299649845556028e-07,8.52811652732529e-06,-8.198151542769688e-06,0.4928109273903666,event_alignment_layer,-0.04322095642189056,strong_sample,downgrade
return_corr_graph,edge_density_feature,1m,top10_member,24938,-0.0101293432232409,-4.390513372357167e-05,4.9839345357737046e-05,-9.374447908130872e-05,0.4873646209386281,beta_context_layer,-0.04453749685883146,strong_sample,downgrade
volume_expansion_graph,community_avg_weight_feature,5m,top10_member,26897,-0.0101466259352874,-0.0004638025320251,0.0007447992910257,-0.0012086018230509,0.4730383042023057,theme_candidate_layer,-0.04494671172897935,strong_sample,downgrade
large_trade_alignment_graph,community_mean_bar_ret_5m_past,1m,top5_member,45,-0.0271409749670619,0.0001926187272531,0.0003848073539718,-0.0001921886267187,1.0,sparse_event_flag,-0.045128868685955725,ignore,ignore_sparse
