graph_layer,factor_name,label_horizon,label_variant,sample_size,rank_ic,top_decile_mean,bottom_decile_mean,top_bottom_spread,top_decile_hit_rate
dtw_trade_flow_similarity_graph,community_quality_score,5m,top10_member,1998,-0.04142146661507643,-0.0007366479833870157,0.00047367956486276937,-0.0012103275482497852,0.45226130653266333
dtw_trade_flow_similarity_graph,community_quality_score,15m,top10_member,1997,-0.052291974009745654,-0.0020349407997990883,0.0002167768288630506,-0.002251717628662139,0.4120603015075377
dtw_trade_flow_similarity_graph,community_quality_score,30m,top10_member,1997,-0.046624803047273136,-0.002437927579649173,0.0002866657735178579,-0.002724593353167031,0.44221105527638194
dtw_trade_flow_similarity_graph,community_quality_score,1m,core_weighted,1999,-0.03213857537814329,-0.00027363005623900094,0.0008355121280200391,-0.00110914218425904,0.45226130653266333
dtw_trade_flow_similarity_graph,community_quality_score,5m,core_weighted,1998,-0.04449568708159236,-0.000732487577359454,0.0004912535596824608,-0.0012237411370419147,0.45226130653266333
dtw_trade_flow_similarity_graph,community_quality_score,15m,core_weighted,1997,-0.05363295546696382,-0.0020378452101774513,0.00021363998861904457,-0.002251485198796496,0.41708542713567837
dtw_trade_flow_similarity_graph,community_quality_score,30m,core_weighted,1997,-0.047469457255391756,-0.0024466827759109765,0.00021537319260091895,-0.0026620559685118952,0.41708542713567837
flow_alignment_graph,community_member_count,1m,equal_weight,27822,-0.009724803787463408,5.307012380675408e-06,9.326788212711084e-06,-4.019775832035676e-06,0.49173256649892166
flow_alignment_graph,community_member_count,5m,equal_weight,27746,0.016285581297520422,-3.3539818016951524e-05,-0.0006068443646689345,0.000573304546651983,0.49567411679884643
flow_alignment_graph,community_member_count,15m,equal_weight,27671,0.04927124712937278,6.414108386243618e-05,-0.0011785998328546958,0.0012427409167171319,0.506685941452837
flow_alignment_graph,community_member_count,30m,equal_weight,27603,0.050085311361557534,0.00024204598558568314,-0.0013326944104216805,0.0015747403960073637,0.5173913043478261
flow_alignment_graph,community_member_count,1m,member_weight,27822,-0.009724803787463408,5.307012380675408e-06,9.326788212711084e-06,-4.019775832035676e-06,0.49173256649892166
flow_alignment_graph,community_member_count,5m,member_weight,27746,0.016285581297520422,-3.3539818016951524e-05,-0.0006068443646689345,0.000573304546651983,0.49567411679884643
flow_alignment_graph,community_member_count,15m,member_weight,27671,0.04927124712937278,6.414108386243618e-05,-0.0011785998328546958,0.0012427409167171319,0.506685941452837
flow_alignment_graph,community_member_count,30m,member_weight,27603,0.050085311361557534,0.00024204598558568314,-0.0013326944104216805,0.0015747403960073637,0.5173913043478261
flow_alignment_graph,community_member_count,1m,top5_member,27822,-0.012506338324179916,-4.4406705920662645e-05,9.326788212711084e-06,-5.3733494133373727e-05,0.49352983465133
flow_alignment_graph,community_member_count,5m,top5_member,27677,0.014928580636324188,-9.640902284812177e-05,-0.0004830855012116806,0.00038667647836355886,0.48283339356704014
flow_alignment_graph,community_member_count,15m,top5_member,27318,0.032342451558886764,-0.00026473586855678123,-0.0011262519423641195,0.0008615160738073382,0.4829732698645185
flow_alignment_graph,community_member_count,30m,top5_member,26648,0.018680499321928928,-0.00025871395347698404,-0.0016178228011293082,0.0013591088476523241,0.46283783783783783
flow_alignment_graph,community_member_count,1m,top10_member,27822,-0.010887129860748156,-5.681151760230812e-06,9.326788212711084e-06,-1.5007939972941895e-05,0.49352983465133
flow_alignment_graph,community_member_count,5m,top10_member,27725,0.016666066021747666,-3.1417902433714007e-05,-0.0005403474631586088,0.0005089295607248949,0.4971139971139971
flow_alignment_graph,community_member_count,15m,top10_member,27513,0.03521450886091226,-0.00012699711935024993,-0.0011714169750792743,0.0010444198557290243,0.4776444929116685
flow_alignment_graph,community_member_count,30m,top10_member,27048,0.02964138557392037,-6.443875933875077e-05,-0.0013576760541967356,0.0012932372948579848,0.4948224852071006
