graph_layer,layer_role,factor_name,label_horizon,label_variant,first_sample_size,first_rank_ic,first_top_bottom_spread,first_top_decile_hit_rate,first_score,first_confidence_bucket,first_research_action,second_sample_size,second_rank_ic,second_top_bottom_spread,second_top_decile_hit_rate,second_score,second_confidence_bucket,second_research_action,first_window_id,second_window_id,first_score_sign,second_score_sign,score_direction_consistent,rank_ic_direction_consistent,sample_qualified_both,research_action_consistent,score_delta,sample_size_delta,stability_bucket,research_decision
large_trade_alignment_graph,sparse_event_flag,community_quality_score,1m,member_weight,45,0.0292194561349769,-0.0009065200729828,0.25,-0.048584879525909,ignore,ignore_sparse,49,-0.222522174732128,0.0017870514351675,0.5,0.3780585001695038,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,1,False,False,False,True,0.4266433796954128,4,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,community_quality_score,30m,member_weight,37,0.1073527731594065,0.0011803407007729,0.3333333333333333,0.1695941500885557,ignore,ignore_sparse,48,0.1824270232197952,0.0038619367024394,0.5,0.3083374395373685,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,1,1,True,True,False,True,0.13874328944881278,11,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,community_quality_score,5m,member_weight,45,0.1089449405213621,-0.0005026607448904,0.0,-0.1811490530739781,ignore,ignore_sparse,49,0.3093350683560064,0.0016650274549028,0.75,0.5255510024260868,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,1,False,True,False,True,0.7067000555000649,4,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,community_quality_score,15m,top10_member,44,0.0387555463979343,-0.0017181160526163,0.75,-0.0640711542832659,ignore,ignore_sparse,49,0.1644416808892022,0.0019018175223495,0.5,0.27938148329335,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,1,False,True,False,True,0.3434526375766159,5,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,community_quality_score,1m,top10_member,45,0.0292194561349769,-0.0009065200729828,0.25,-0.048584879525909,ignore,ignore_sparse,49,-0.222522174732128,0.0017870514351675,0.5,0.3780585001695038,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,1,False,False,False,True,0.4266433796954128,4,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,community_quality_score,30m,top10_member,37,0.1073527731594065,0.0011803407007729,0.3333333333333333,0.1695941500885557,ignore,ignore_sparse,48,0.1824270232197952,0.0038619367024394,0.5,0.3083374395373685,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,1,1,True,True,False,True,0.13874328944881278,11,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,community_quality_score,5m,top10_member,45,0.1089449405213621,-0.0005026607448904,0.0,-0.1811490530739781,ignore,ignore_sparse,49,0.3093350683560064,0.0016650274549028,0.75,0.5255510024260868,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,1,False,True,False,True,0.7067000555000649,4,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,community_quality_score,15m,top5_member,44,0.0349365691981378,-0.0010976257219493,0.75,-0.0577575733867396,ignore,ignore_sparse,49,0.1644416808892022,0.0019018175223495,0.5,0.27938148329335,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,1,False,True,False,True,0.3371390566800896,5,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,community_quality_score,1m,top5_member,45,0.0675617288912816,-0.0004809888983826,0.25,-0.1123387938359257,ignore,ignore_sparse,49,-0.222522174732128,0.0017870514351675,0.5,0.3780585001695038,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,1,False,False,False,True,0.49039729400542953,4,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,community_quality_score,30m,top5_member,37,0.0619572053750182,0.0011645226188774,0.3333333333333333,0.0978789767436726,ignore,ignore_sparse,48,0.1824270232197952,0.0038619367024394,0.5,0.3083374395373685,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,1,1,True,True,False,True,0.21045846279369587,11,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,community_quality_score,5m,top5_member,45,0.1777627093822469,0.0005521539349531,0.0,0.2955763372062666,ignore,ignore_sparse,49,0.3093350683560064,0.0016650274549028,0.75,0.5255510024260868,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,1,1,True,True,False,True,0.22997466521982018,4,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,15m,core_weighted,44,,-0.0014450586116886,0.5,0.0,ignore,ignore_sparse,49,,-0.0003941055472626,0.0,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,5,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,1m,core_weighted,45,,-0.0006359814748331,0.5,0.0,ignore,ignore_sparse,49,,-0.0017656689681662,0.0,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,4,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,30m,core_weighted,37,,0.000336891138115,0.3333333333333333,0.0,ignore,ignore_sparse,48,,0.0010114983211791,0.25,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,11,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,5m,core_weighted,45,,0.0011344068717882,0.25,0.0,ignore,ignore_sparse,49,,-0.003201080343359,0.0,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,4,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,15m,equal_weight,44,,-0.0013333701018619,0.5,0.0,ignore,ignore_sparse,49,,-0.0003045670879861,0.0,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,5,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,1m,equal_weight,45,,-0.0005210801766486,0.5,0.0,ignore,ignore_sparse,49,,-0.0018247320810258,0.0,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,4,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,30m,equal_weight,37,,0.000446815289781,0.3333333333333333,0.0,ignore,ignore_sparse,48,,0.0011343974881092,0.25,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,11,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,5m,equal_weight,45,,0.0012671664350318,0.25,0.0,ignore,ignore_sparse,49,,-0.0032489684683458,0.0,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,4,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,15m,member_weight,44,,-0.0013333701018619,0.5,0.0,ignore,ignore_sparse,49,,-0.0003045670879861,0.0,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,5,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,1m,member_weight,45,,-0.0005210801766486,0.5,0.0,ignore,ignore_sparse,49,,-0.0018247320810258,0.0,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,4,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,30m,member_weight,37,,0.000446815289781,0.3333333333333333,0.0,ignore,ignore_sparse,48,,0.0011343974881092,0.25,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,11,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,5m,member_weight,45,,0.0012671664350318,0.25,0.0,ignore,ignore_sparse,49,,-0.0032489684683458,0.0,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,4,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,15m,top10_member,44,,-0.0013333701018619,0.5,0.0,ignore,ignore_sparse,49,,-0.0003045670879861,0.0,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,5,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,1m,top10_member,45,,-0.0005210801766486,0.5,0.0,ignore,ignore_sparse,49,,-0.0018247320810258,0.0,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,4,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,30m,top10_member,37,,0.000446815289781,0.3333333333333333,0.0,ignore,ignore_sparse,48,,0.0011343974881092,0.25,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,11,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,5m,top10_member,45,,0.0012671664350318,0.25,0.0,ignore,ignore_sparse,49,,-0.0032489684683458,0.0,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,4,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,15m,top5_member,44,,-0.0013333701018619,0.5,0.0,ignore,ignore_sparse,49,,-0.0003045670879861,0.0,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,5,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,1m,top5_member,45,,-0.0005210801766486,0.5,0.0,ignore,ignore_sparse,49,,-0.0018247320810258,0.0,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,4,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,30m,top5_member,37,,0.000446815289781,0.3333333333333333,0.0,ignore,ignore_sparse,48,,0.0011343974881092,0.25,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,11,insufficient_sample,needs_more_sample
large_trade_alignment_graph,sparse_event_flag,positive_large_trade_breadth,5m,top5_member,45,,0.0012671664350318,0.25,0.0,ignore,ignore_sparse,49,,-0.0032489684683458,0.0,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,4,insufficient_sample,needs_more_sample
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,15m,core_weighted,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,1m,core_weighted,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,30m,core_weighted,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,5m,core_weighted,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,15m,equal_weight,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,1m,equal_weight,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,30m,equal_weight,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,5m,equal_weight,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,15m,member_weight,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,1m,member_weight,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,30m,member_weight,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,5m,member_weight,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,15m,top10_member,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,1m,top10_member,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,30m,top10_member,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,5m,top10_member,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,15m,top5_member,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,1m,top5_member,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,30m,top5_member,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
flow_alignment_graph,event_alignment_layer,community_mean_flow_impulse_score,5m,top5_member,0,,,,0.0,ignore,ignore_sparse,0,,,,0.0,ignore,ignore_sparse,2025-01-06_2025-01-17,2025-01-21_2025-01-31,0,0,False,False,False,True,0.0,0,missing_in_one_window,rebuild_missing_window
dtw_return_similarity_graph,weak_pair_candidate,community_avg_weight_feature,30m,core_weighted,4062,-0.0077467862960075,-2.967452129020315e-05,0.4975369458128079,-0.0279569651075884,usable,downgrade,4207,-0.0236820066076777,-0.0005840581778063,0.4714285714285714,-0.0858253854117164,usable,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,-0.057868420304128004,145,stable_negative,deprioritize
dtw_return_similarity_graph,weak_pair_candidate,community_avg_weight_feature,5m,core_weighted,4296,0.0158560789817186,-1.5756855568954187e-05,0.5151515151515151,-0.0576077568016555,usable,downgrade,4431,-0.0002529215838603,-4.125952466664144e-05,0.4943566591422121,-0.0009223037849096,usable,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,False,True,True,0.0566854530167459,135,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,community_quality_score,15m,core_weighted,27671,-0.0641944797708491,-0.0015471503992426,0.449584387423202,-0.2851544821644767,strong_sample,downgrade,26980,-0.0229114518102211,-0.0005453592023335,0.4744255003706449,-0.1015219727962473,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.1836325093682294,-691,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,community_quality_score,30m,core_weighted,27603,-0.0652339775729949,-0.0014442266053681,0.4572463768115942,-0.2897022690723891,strong_sample,downgrade,26903,-0.0149216783531169,-0.0006324290138143,0.4810408921933085,-0.0661003022631788,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.2236019668092103,-700,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,community_quality_score,5m,core_weighted,27746,-0.0239508348086204,-0.0006009604126873,0.4823359769286229,-0.1064187332533193,strong_sample,downgrade,27044,-0.0034596106636999,-0.0001378414768414,0.4881656804733728,-0.0153332953984434,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.0910854378548759,-702,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,community_quality_score,15m,equal_weight,27671,-0.0640005383172607,-0.0015041042732161,0.449584387423202,-0.2842929863635037,strong_sample,downgrade,26980,-0.0232642296860849,-0.0005284282159621,0.475166790214974,-0.1030851520401129,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.1812078343233908,-691,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,community_quality_score,30m,equal_weight,27603,-0.064670134176426,-0.0013815345775238,0.4576086956521739,-0.2871982563252787,strong_sample,downgrade,26903,-0.0150242505244835,-0.0006275651013349,0.4795539033457249,-0.0665546781966814,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.22064357812859728,-700,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,community_quality_score,5m,equal_weight,27746,-0.0241151295582977,-0.0005911193763246,0.4841384282624369,-0.1071487303194147,strong_sample,downgrade,27044,-0.0038284297390361,-0.0001290430479896,0.4870562130177515,-0.0169679336223476,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.0901807966970671,-702,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,community_quality_score,15m,member_weight,27671,-0.0640005383172607,-0.0015041042732161,0.449584387423202,-0.2842929863635037,strong_sample,downgrade,26980,-0.0232642296860849,-0.0005284282159621,0.475166790214974,-0.1030851520401129,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.1812078343233908,-691,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,community_quality_score,30m,member_weight,27603,-0.064670134176426,-0.0013815345775238,0.4576086956521739,-0.2871982563252787,strong_sample,downgrade,26903,-0.0150242505244835,-0.0006275651013349,0.4795539033457249,-0.0665546781966814,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.22064357812859728,-700,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,community_quality_score,5m,member_weight,27746,-0.0241151295582977,-0.0005911193763246,0.4841384282624369,-0.1071487303194147,strong_sample,downgrade,27044,-0.0038284297390361,-0.0001290430479896,0.4870562130177515,-0.0169679336223476,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.0901807966970671,-702,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,community_quality_score,15m,top10_member,27513,-0.038897269242682,-0.0015878351571758,0.4482006543075245,-0.1726865168676432,strong_sample,downgrade,26802,-0.0180849331710182,-0.0004788543292386,0.475,-0.0800834009730675,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.09260311589457569,-711,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,community_quality_score,30m,top10_member,27048,-0.0309548355628163,-0.0012616226378877,0.4574704142011834,-0.1371965120157165,strong_sample,downgrade,26322,-0.0103501556135489,-0.0006375552741245,0.4798632218844985,-0.0457511590861131,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.0914453529296034,-726,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,community_quality_score,5m,top10_member,27725,-0.0176196814787106,-0.0006329432937088,0.4841269841269841,-0.0782822576428937,strong_sample,downgrade,27025,-0.0079300999047301,-0.0002305107844343,0.4881569207994078,-0.0351444722113247,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.04313778543156901,-700,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,community_quality_score,15m,top5_member,27318,-0.03597426999298,-0.001474018039308,0.4459904796777737,-0.1595985824626981,strong_sample,downgrade,26603,-0.011531352979002,-0.0004469902451807,0.4763157894736842,-0.0510256250688328,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.1085729573938653,-715,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,community_quality_score,30m,top5_member,26648,-0.0211186580657554,-0.0009844246782701,0.4564564564564564,-0.0934644419906425,strong_sample,downgrade,25912,-0.0086044888769351,-0.0007188274874503,0.4797375530683134,-0.037976063915128,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.055488378075514495,-736,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,community_quality_score,5m,top5_member,27677,-0.0138857719878654,-0.0005475899526465,0.4857246114925913,-0.0616824696529014,strong_sample,downgrade,26971,-0.0050136341883298,-0.0002366549387455,0.4916573971078977,-0.0222149776593967,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.0394674919935047,-706,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,flow_breadth_expansion,15m,core_weighted,27671,-0.0868719027464608,-0.0019255441552854,0.3874232020238525,-0.385888514569111,strong_sample,downgrade,26980,-0.0265994102407275,-0.0014297483171148,0.4603409933283914,-0.1178635306580906,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.26802498391102036,-691,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,flow_breadth_expansion,1m,core_weighted,27822,-0.0146518985419431,-0.0002446177108503,0.4561466570812365,-0.065118955839053,strong_sample,downgrade,27127,-0.0048995163863457,-0.0002856876671927,0.4915191740412979,-0.021721603044801,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.043397352794252,-695,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,flow_breadth_expansion,30m,core_weighted,27603,-0.0447548155916553,-0.0014419535451324,0.4322463768115942,-0.1987548837461396,strong_sample,downgrade,26903,0.0064343416815912,-0.0015942389930004,0.5267657992565056,-0.02850295522748,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,False,True,True,0.17025192851865958,-700,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,flow_breadth_expansion,5m,core_weighted,27746,-0.0596726142616233,-0.0009149747285465,0.4221341023792357,-0.2651383164878374,strong_sample,downgrade,27044,-0.0260680999753452,-0.0011117193020105,0.4722633136094674,-0.1155360866446894,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.14960222984314803,-702,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,flow_breadth_expansion,15m,equal_weight,27671,-0.0878285917839623,-0.0019141303580268,0.3863389953017708,-0.3901381660664825,strong_sample,downgrade,26980,-0.0269822389898938,-0.0013715284212996,0.4633061527057079,-0.1195598670657706,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.2705782990007119,-691,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,flow_breadth_expansion,1m,equal_weight,27822,-0.0143975598742833,-0.0002311813576026,0.4565061107117182,-0.0639885720584057,strong_sample,downgrade,27127,-0.006143155394897,-0.0002779291666214,0.4893067846607669,-0.027235174333197,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.036753397725208706,-695,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,flow_breadth_expansion,30m,equal_weight,27603,-0.0455879153219577,-0.0014294859861229,0.4322463768115942,-0.2024546563372274,strong_sample,downgrade,26903,0.0055108940041638,-0.001548966626344,0.5234200743494424,-0.0244122511419418,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,False,True,True,0.17804240519528558,-700,stable_negative,deprioritize
flow_alignment_graph,event_alignment_layer,flow_breadth_expansion,5m,equal_weight,27746,-0.0599321845876283,-0.0009265061074086,0.4224945926459985,-0.2662916435223365,strong_sample,downgrade,27044,-0.0264079253154783,-0.0010983661507381,0.4700443786982248,-0.1170422221121309,strong_sample,downgrade,2025-01-06_2025-01-17,2025-01-21_2025-01-31,-1,-1,True,True,True,True,0.14924942141020558,-702,stable_negative,deprioritize
