trade_date,cluster_name,cluster_local_id,momentum_rank,momentum_score,size,overlap_size,coherence,breadth,volume_expansion,return_3d,return_10d,return_20d,relative_strength_10d,last_bar_return,lifecycle_id,lifecycle_age,previous_size,size_change,stage
2026-05-12 00:00:00-04:00,HEALTHCARE/BIOPHARMAOTHER :: ACA-ACR-AES,22,23,-0.3733274225326092,83,83,0.2988716395951714,0.4457831325301205,0.09296736644596851,-0.01939399864989352,-0.05580602415736648,-0.05089281934810634,-0.09306999083365258,-0.004966450494396818,L047,8,100.0,-0.17,Decay
2026-05-12 00:00:00-04:00,INDUSTRIAL/MACHINE :: AAP-AEO-AGEN,23,24,-0.43224828520369507,192,192,0.3556578010459655,0.21875,-0.028164470739669833,-0.04241701160347099,-0.050619897079549614,-0.041798528880752556,-0.0878838637558357,-0.011167797836403816,L010,24,185.0,0.03783783783783784,Decay
2026-05-12 00:00:00-04:00,INDUSTRIAL/AERODEF :: ADEA-ADTN-ADUS,24,25,-0.44255499875782345,91,91,0.3238151093682643,0.42857142857142855,0.1037612253456219,-0.008345837991928754,-0.0683512609987398,-0.06327409370248174,-0.1056152276750259,-0.00341599982851961,L052,6,91.0,0.0,Decay
2026-05-12 00:00:00-04:00,FINANCIAL/INSURANCE :: ACHC-ACT-AFG,25,26,-0.49652328320420086,115,115,0.29890976672291736,0.30434782608695654,-0.13722768743899688,-0.016904964267103688,-0.05842536750839029,-0.029380547311997258,-0.09568933418467639,-0.0035813557283490994,L044,9,108.0,0.06481481481481481,Decay
2026-05-13 00:00:00-04:00,TECH/SEMIMFR :: ADI-ARW-ASX,0,1,1.62601623146024,89,89,0.2708269050415027,0.9325842696629213,1.2545915385110462,0.08562497502727641,0.1823181568206924,0.2030093628347084,0.13913963178060806,0.08797684573583603,L071,1,,0.0,Emergence
2026-05-13 00:00:00-04:00,NONCYCLICAL/TOBACCO :: ALH-ALLT-AMBQ,1,2,1.0869007475647037,54,54,0.30740045080632494,0.42592592592592593,0.8756902349643708,0.10221545632379643,0.14689862049710353,0.12733402705421282,0.1037200954570192,-0.008251326506438532,L069,2,55.0,-0.01818181818181818,Emergence
2026-05-13 00:00:00-04:00,INDUSTRIAL/AERODEF :: AAON-ACAD-ACIW,2,3,0.7864083233868268,145,145,0.3677597221158371,0.43448275862068964,0.30955812662319315,-0.019118000793621765,0.13739151040879194,0.15279618163342035,0.0942129853687076,-0.003934088059933139,L056,5,139.0,0.04316546762589928,Maturity
2026-05-13 00:00:00-04:00,FINANCIAL/REIT :: AD-AFYA-AHR,3,4,0.6986063889888633,93,93,0.30752899639162046,0.4731182795698925,0.2742604134271711,-0.0242865288983329,0.1269430236275173,0.13318121375211794,0.08376449858743297,-0.005046706626705417,L060,4,93.0,0.0,Maturity
2026-05-13 00:00:00-04:00,NONCYCLICAL/FOODDRINKMFR :: ABEV-ABVX-ACRS,4,5,0.6898641381256068,98,98,0.2853381030868517,0.41836734693877553,0.22468913550220834,-0.01636190151855557,0.13409460901199996,0.13506464039311666,0.09091608397191563,-0.0028166759804973715,L050,7,128.0,-0.234375,Maturity
2026-05-13 00:00:00-04:00,FINANCIAL/TELECOMGEN :: ABAT-ACB-ACHR,5,6,0.617897825561374,134,134,0.3471232349219623,0.43283582089552236,0.1104122880984191,0.005961557137585316,0.14049769691373765,0.09474884915532526,0.09731917187365331,-8.420710471103287e-05,L015,25,151.0,-0.11258278145695365,Maturity
2026-05-13 00:00:00-04:00,TECH/SEMIMFR :: AAL-AAOI-ACLS,6,7,0.5908740102657881,195,195,0.3282330734913523,0.47692307692307695,0.10193306943029362,-0.0026935307788781703,0.12213979899182899,0.13368896260110652,0.07896127395174465,0.00553559836370554,L054,6,147.0,0.32653061224489793,Expansion
2026-05-13 00:00:00-04:00,MATERIALS/ORE :: AA-ABUS-AEM,7,8,0.4708083306684256,195,195,0.286143595792551,0.5538461538461539,0.04162192089553821,0.04423640510995029,0.1224898711092396,0.053777953480867044,0.07931134606915527,0.004480700648336478,L005,25,127.0,0.5354330708661418,Expansion
2026-05-13 00:00:00-04:00,INDUSTRIAL/HOSPITALITY :: ABBV-ADAM-AGNC,8,9,0.3569689420818211,167,167,0.2686175804655131,0.5029940119760479,-0.06265076736154529,-0.0022834345501198078,0.09926041398831258,0.09557099269879499,0.05608188894822824,0.0025105819327242355,L043,10,179.0,-0.0670391061452514,Maturity
2026-05-13 00:00:00-04:00,TECH/INTERNET :: AAPL-ACCO-AIG,9,10,0.23568785748559837,68,68,0.30697485093560034,0.45588235294117646,-0.23102859259371958,-0.030506986144103767,0.09863923914521294,0.07533000524662346,0.05546071410512861,-0.0035659291879467222,L046,9,72.0,-0.05555555555555555,Maturity
2026-05-13 00:00:00-04:00,INDUSTRIAL/AERODEF :: AEBI-AEP-AEYE,10,11,-0.015591236255240337,112,112,0.2854780816785362,0.08035714285714286,0.9998487905170109,-0.06957026836944787,-0.05440877483112206,-0.08322110960059134,-0.0975872998712064,-0.06179368229302762,L072,1,,0.0,Emergence
2026-05-13 00:00:00-04:00,FINANCIAL/BANKSINTL :: ABCL-ABEO-ACM,11,12,-0.02750160308234976,90,90,0.282391528089854,0.4444444444444444,0.39958309885907406,-0.07529328756360265,-0.015569631645812806,-0.021891946790724266,-0.05874815668589714,0.003967388653392549,L070,2,77.0,0.16883116883116883,Emergence
2026-05-13 00:00:00-04:00,HEALTHCARE/BIOPHARMANONSYS :: ACA-ACR-AES,12,13,-0.07958747426982477,102,102,0.19365322070115204,0.4803921568627451,0.14153667809573697,-0.015864501814428947,0.0021700170497557874,-0.006972450533772204,-0.04100850799032855,-0.0008117390064000001,L047,9,83.0,0.2289156626506024,Decay
2026-05-13 00:00:00-04:00,HEALTHCARE/HCARESUPPORT :: ACEL-ACIC-ADPT,13,14,-0.23679085117585408,124,124,0.36598043519166873,0.3951612903225806,0.3631311569834656,-0.027241475165735416,-0.05497112670723198,-0.04508652886822659,-0.09814965174731632,-0.007112979268927293,L055,6,125.0,-0.008,Decay
2026-05-13 00:00:00-04:00,FINANCIAL/METAL :: AARD-ACNT-ACRE,14,15,-0.242597041365985,171,171,0.34080774274800724,0.4093567251461988,0.3443808753006741,-0.017046962118777202,-0.052964791864099386,-0.04767144598576503,-0.09614331690418372,-0.003438773383221075,L057,5,182.0,-0.06043956043956044,Decay
2026-05-13 00:00:00-04:00,UTIL/ENERGYUTIL :: AEE-AQN-ATO,15,16,-0.27446789429703194,77,77,0.19070000321656225,0.22077922077922077,-0.0735387311115886,0.0020493408310359334,-0.006714237705541609,0.0008054208286342157,-0.04989276274562594,-0.00317837174464439,L059,5,78.0,-0.01282051282051282,Decay
2026-05-13 00:00:00-04:00,TECH/SOFTW :: ABM-ABNB-ABT,16,17,-0.2890076170662914,184,184,0.36867621308384363,0.21195652173913043,0.21304975785956773,-0.056308761949018696,-0.03939969245647833,-0.04543594359319415,-0.08257821749656266,-0.021002876164436902,L014,25,160.0,0.15,Decay
2026-05-13 00:00:00-04:00,HEALTHCARE/HCAREMISC :: A-ABR-ABSI,17,18,-0.2894079289304491,146,146,0.30871128751833626,0.3561643835616438,0.3861057673728081,-0.0380270452936114,-0.06167708778490168,-0.06185181865873513,-0.10485561282498601,-0.011190083578728062,L061,4,139.0,0.050359712230215826,Decay
2026-05-13 00:00:00-04:00,FINANCIAL/HCARESUPPORT :: ACHC-ACT-AFG,18,19,-0.318666519510795,130,130,0.2761573372619111,0.3230769230769231,0.14174391850107432,-0.02404795120579461,-0.04850213702748225,-0.014522316187384752,-0.09168066206756659,-0.0074903312683682385,L044,10,115.0,0.13043478260869565,Decay
2026-05-13 00:00:00-04:00,NONCYCLICAL/GENMERCH :: ABCB-ACNB-AMAL,19,20,-0.3208813777940687,209,209,0.431567921355729,0.07655502392344497,-0.09165094651465912,-0.03294552101701162,-0.012244926664888136,-0.016259640556426425,-0.05542345170497247,-0.010579603451378063,L048,9,208.0,0.004807692307692308,Decay
2026-05-13 00:00:00-04:00,ENERGY/OILGASINTEG :: ACDC-AESI-AGRO,20,21,-0.33662645046533857,136,136,0.4404952484036951,0.36764705882352944,-0.30502371160898223,0.035899891461720554,-0.025143256317241392,0.05898461663862538,-0.06832178135732572,-0.004646544889885947,L012,25,142.0,-0.04225352112676056,Decay
2026-05-13 00:00:00-04:00,FINANCIAL/REIT :: AAT-ADC-AKR,21,22,-0.3420950463885352,57,57,0.39936194412588294,0.15789473684210525,-0.2786712286435619,-0.015075823179852635,-0.0019818414491061674,0.0038632096622749756,-0.0451603664891905,-0.01118403615835433,L065,4,119.0,-0.5210084033613446,Decay
2026-05-13 00:00:00-04:00,FINANCIAL/FINSPECIAL :: ADEA-ADTN-ADUS,22,23,-0.428399686367126,86,86,0.3385378685092406,0.37209302325581395,0.19514144038920403,-0.016792764434564487,-0.06891472582912281,-0.07349504290582584,-0.11209325086920714,-0.00484484086425751,L052,7,91.0,-0.054945054945054944,Decay
2026-05-13 00:00:00-04:00,NONCYCLICAL/INSURANCE :: ACGL-ACI-ADT,23,24,-0.4346260609116753,118,118,0.24109757933938872,0.3305084745762712,-0.14075115385690173,-0.017316772173468525,-0.03971103067163668,-0.012532346675386774,-0.08288955571172102,-0.0030378390476498676,L068,3,129.0,-0.08527131782945736,Decay
2026-05-13 00:00:00-04:00,FINANCIAL/INVESTSVCE :: AAP-ABG-AEO,24,25,-0.43904640635248054,250,250,0.36757158675325013,0.16,-0.0786511744570318,-0.04556622829070948,-0.03571557257062469,-0.044356724249420144,-0.07889409761070902,-0.013636852249899302,L010,25,192.0,0.3020833333333333,Decay
2026-05-14 00:00:00-04:00,NONCYCLICAL/TOBACCO :: ALH-ALLT-AMBQ,0,1,1.2876913546900095,46,46,0.32562729963036835,0.5652173913043478,0.6775290492106948,0.13240078309124903,0.1397811571749429,0.17161047728674408,0.09845262833126778,0.013892734413315837,L069,3,54.0,-0.14814814814814814,Confirmation
2026-05-14 00:00:00-04:00,FINANCIAL/INVESTSVCE :: ABNB-APO-AQST,1,2,1.1256382449048865,73,73,0.2463408657329803,0.9178082191780822,0.8643968162553342,0.06284275579186124,0.08091430990369182,0.1205305131810321,0.03958578106001669,0.07237418739651222,L073,1,,0.0,Emergence
2026-05-14 00:00:00-04:00,TECH/SEMIMFR :: ADAG-ADI-AIRO,2,3,0.7965983735781516,136,136,0.22488933669389702,0.23529411764705882,0.6576513818167243,0.011304706158961507,0.07689010189002662,0.08815199618408111,0.0355615730463515,-0.035242219033576244,L071,2,89.0,0.5280898876404494,Emergence
2026-05-14 00:00:00-04:00,INDUSTRIAL/SOFTW :: AAON-ACAD-ACIW,3,4,0.7863928276440851,145,145,0.35320008816206894,0.5172413793103449,0.1089969764840799,-0.0035888864833615525,0.11866923250653408,0.14468663502315476,0.07734070366285895,0.004413406379772989,L056,6,145.0,0.0,Maturity
2026-05-14 00:00:00-04:00,FINANCIAL/TELECOMGEN :: ABAT-ACB-ACHR,4,5,0.6706769710422398,119,119,0.3684957727407066,0.680672268907563,0.03997074648542547,-0.0009078193087720109,0.10587392242183527,0.10572654352157941,0.06454539357816014,0.028201903870861543,L015,26,134.0,-0.11194029850746269,Maturity
2026-05-14 00:00:00-04:00,TECH/SEMIMFR :: AAOI-AEHR-AGX,5,6,0.668267777071254,89,89,0.3728181448858884,0.6292134831460674,-0.15005939347082722,-0.002370577739789896,0.09789130125226697,0.24840288339438998,0.056562772408591845,0.004947917301073305,L074,1,,0.0,Emergence
2026-05-14 00:00:00-04:00,NONCYCLICAL/FOODDRINKMFR :: ABEV-ABVX-ADM,6,7,0.6456614228051207,94,94,0.2809680685867681,0.5531914893617021,-0.07023681459339344,-0.008398038207949338,0.11174599818322702,0.15373243254341537,0.0704174693395519,0.0010542559251986107,L050,8,98.0,-0.04081632653061224,Maturity
2026-05-14 00:00:00-04:00,FINANCIAL/REIT :: AD-AFYA-AHR,7,8,0.5348368573028571,91,91,0.30252514909665834,0.46153846153846156,0.016132204153089164,-0.014648785486185626,0.09459222814714988,0.09451804920893339,0.05326369930347475,-0.0007269617728072776,L060,5,93.0,-0.021505376344086023,Maturity
2026-05-14 00:00:00-04:00,TECH/CHEMCOMMOD :: AAPL-ACCO-AIG,8,9,0.34874083402335543,78,78,0.2767922058970015,0.4358974358974359,-0.1487455415619508,-0.011322372967387874,0.07838281337414496,0.09932473411098881,0.037054284530469835,-0.0020852206670546637,L046,10,68.0,0.14705882352941177,Expansion
2026-05-14 00:00:00-04:00,FINANCIAL/BANKSINTL :: AAL-ACLS-ADNT,9,10,0.31556024271291344,184,184,0.37062953302891993,0.5597826086956522,-0.21022637552857357,-0.006779592569610128,0.07696602853933512,0.07713854091463132,0.03563749969566,0.0046655812096923635,L054,7,195.0,-0.05641025641025641,Maturity
2026-05-14 00:00:00-04:00,MATERIALS/ORE :: ACMR-AEM-AG,10,11,0.2602730382434933,93,93,0.5403340945100866,0.10752688172043011,-0.14629311397662031,-0.021101388133555034,0.08332356656089124,0.02455826806745242,0.04199503771721611,-0.02606219778728787,L005,26,195.0,-0.5230769230769231,Maturity
2026-05-14 00:00:00-04:00,HEALTHCARE/BIOPHARMASYS :: AA-ABEO-ABUS,11,12,0.237105225322578,138,138,0.25369752733597445,0.30434782608695654,-0.0697250435753347,-0.011131965208260057,0.0633576289822191,0.047314434807923814,0.02202910013854397,-0.009025144777127162,L075,1,,0.0,Emergence
2026-05-14 00:00:00-04:00,FINANCIAL/BANKSINTL :: ABCL-ACM-AEBI,12,13,0.08616020702932695,89,89,0.27371126855355066,0.4943820224719101,0.44480219099026985,-0.05197621056283323,-0.030144814256751907,-0.017341371018969202,-0.07147334310042704,0.007887765655807316,L070,3,90.0,-0.011111111111111112,Maturity
2026-05-14 00:00:00-04:00,NONCYCLICAL/GENMERCH :: ABCB-ACNB-ACT,13,14,-0.13846756798006446,239,239,0.4378393024602794,0.8451882845188284,-0.18008634157324152,-0.008243201154573644,-0.015745487255792952,-0.007259974372319166,-0.05707401609946808,0.006982693732066311,L048,10,209.0,0.14354066985645933,Decay
2026-05-14 00:00:00-04:00,FINANCIAL/REIT :: AAT-ADC-AKR,14,15,-0.15369447413957052,76,76,0.22500722564917,0.4473684210526316,-0.15641548356832255,-0.009790069775403459,-0.005249955250948702,0.019338005969747933,-0.046578484094623826,-0.000982382951161703,L065,5,57.0,0.3333333333333333,Decay
2026-05-14 00:00:00-04:00,INDUSTRIAL/AERODEF :: AEP-AFRM-AII,15,16,-0.155528601351554,106,106,0.2966752397720241,0.5754716981132075,0.41591530526802223,-0.05967093814117794,-0.06522642219960581,-0.08207536821222573,-0.10655495104328094,0.005530042320142038,L072,2,112.0,-0.05357142857142857,Emergence
2026-05-14 00:00:00-04:00,HEALTHCARE/BIOPHARMAOTHER :: ABBV-ACA-ACHC,16,17,-0.17107957678658867,120,120,0.1828982485833508,0.5083333333333333,-0.16313105180037368,0.003398037422783269,-0.01085451571551091,0.02595714271078435,-0.052183044559186036,0.0022267319148212257,L047,10,102.0,0.17647058823529413,Decay
2026-05-14 00:00:00-04:00,UTIL/ENERGYUTIL :: AEE-AQN-ATO,17,18,-0.23180948600990758,57,57,0.3813357619797452,0.7192982456140351,-0.21538150107240767,0.0023538397907108322,-0.02022268034478483,-0.020746589355471908,-0.06155120918845995,0.003955204897012198,L059,6,77.0,-0.2597402597402597,Decay
2026-05-14 00:00:00-04:00,NONCYCLICAL/INSURANCE :: ACGL-ACI-ADT,18,19,-0.25226113983395737,125,125,0.233920200719889,0.696,-0.09707158609539397,0.00795082518491837,-0.037942953751965686,-0.007867361450668103,-0.07927148259564082,0.01116847804732967,L068,4,118.0,0.059322033898305086,Decay
2026-05-14 00:00:00-04:00,TECH/SOFTW :: ABM-ABT-ACN,19,20,-0.25395463507782545,211,211,0.36084929389753956,0.5781990521327014,-0.010521872770088116,-0.025903428531073212,-0.03761558367356411,-0.05413473967393229,-0.07894411251723923,0.004230497908338027,L014,26,184.0,0.14673913043478262,Decay
2026-05-14 00:00:00-04:00,HEALTHCARE/HCARESUPPORT :: ACEL-ACIC-ADPT,20,21,-0.26544274161674547,118,118,0.37931931618823583,0.576271186440678,0.21884853627845477,-0.005791281050351578,-0.07328518645547306,-0.04614846011461327,-0.11461371529914818,0.006757711054160088,L055,7,124.0,-0.04838709677419355,Decay
2026-05-14 00:00:00-04:00,ENERGY/OILGASINTEG :: ACDC-AESI-AGRO,21,22,-0.2954984893788944,144,144,0.42666134294480523,0.7222222222222222,-0.4233351901472357,0.01562162505569476,-0.023437459228889353,0.04534950840034276,-0.06476598807256448,0.007222058702487679,L012,26,136.0,0.058823529411764705,Decay
2026-05-14 00:00:00-04:00,FINANCIAL/REIT :: AARD-ACNT-ACRE,22,23,-0.3515883557835171,160,160,0.3558529111964717,0.6125,0.12149002715811083,0.0010377031164349034,-0.07641638431588911,-0.05697390964095964,-0.11774491315956423,0.008977112935376749,L057,6,171.0,-0.06432748538011696,Decay
