run_id,snapshot_id,trade_date,snapshot_timestamp,snapshot_clock_code,available_minutes_since_open,graph_layer,summary_edge_count,summary_node_count,summary_avg_weight,summary_median_weight,summary_p90_weight,threshold,top_k_per_symbol,effective_lookback_minutes,active_node_count,average_degree,degree_p50,degree_p95,max_degree,average_edge_weight,edge_weight_p50,edge_weight_p90,support_points_p50,support_points_p90,community_count,community_size_p50,community_size_p95,community_size_max,singleton_community_count,largest_community_ratio,has_market_mode_cluster
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1445,2025-01-02,2025-01-02 22:45:00,1445,15,return_corr_graph,922,606,0.8459607358668079,0.8580341401023425,0.9420387978106892,,,,606,3.042904290429043,3.0,6.0,6,0.8459607358668079,0.8580341401023425,0.9419709484647603,9.0,14.0,5,2.0,478.7999999999999,598,0,0.9867986798679867,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1445,2025-01-02,2025-01-02 22:45:00,1445,15,volume_expansion_graph,642,537,0.9566716508938352,1.0,1.0,,,,537,2.3910614525139664,2.0,6.0,6,0.9566716508938352,1.0,1.0,2.0,3.0,20,2.0,39.450000000000315,466,0,0.8677839851024208,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1450,2025-01-02,2025-01-02 22:50:00,1450,20,dtw_return_similarity_graph,230,131,1.0,1.0,1.0,,,20,131,3.5114503816793894,3.0,6.0,6,1.0,1.0,1.0,1.0,1.0,3,45.0,52.2,53,0,0.40458015267175573,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1450,2025-01-02,2025-01-02 22:50:00,1450,20,dtw_trade_flow_similarity_graph,116,73,0.9957009603063324,1.0,1.0,,,20,73,3.1780821917808217,3.0,5.0,6,0.9957009603063324,1.0,1.0,1.0,1.0,10,3.5,20.549999999999997,21,0,0.2876712328767123,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1450,2025-01-02,2025-01-02 22:50:00,1450,20,flow_alignment_graph,3721,2632,0.8956222124489367,0.9207188581766357,0.9658758627887633,,,,2632,2.8275075987841944,3.0,6.0,6,0.8956222124489367,0.9207188581766357,0.9658758627887633,9.0,14.0,34,2.0,5.3999999999999915,2553,0,0.9699848024316109,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1450,2025-01-02,2025-01-02 22:50:00,1450,20,large_trade_alignment_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1450,2025-01-02,2025-01-02 22:50:00,1450,20,return_corr_graph,1079,675,0.8425133908392687,0.8546780741314381,0.9294739645427458,,,,675,3.197037037037037,3.0,6.0,6,0.8425133908392687,0.8546780741314381,0.929483022974295,9.0,13.0,4,2.0,568.9499999999997,669,0,0.9911111111111112,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1450,2025-01-02,2025-01-02 22:50:00,1450,20,volume_expansion_graph,711,591,0.9499703252324779,1.0,1.0,,,,591,2.4060913705583755,2.0,6.0,6,0.9499703252324779,1.0,1.0,2.0,3.0,27,2.0,11.199999999999996,492,0,0.8324873096446701,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1455,2025-01-02,2025-01-02 22:55:00,1455,25,dtw_return_similarity_graph,285,155,1.0,1.0,1.0,,,25,155,3.6774193548387095,3.0,6.0,6,1.0,1.0,1.0,1.0,1.0,4,36.5,48.5,50,0,0.3225806451612903,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1455,2025-01-02,2025-01-02 22:55:00,1455,25,dtw_trade_flow_similarity_graph,97,54,0.9954220266416495,1.0,1.0,,,25,54,3.5925925925925926,4.0,5.349999999999994,6,0.9954220266416495,1.0,1.0,1.0,1.0,7,6.0,17.7,18,0,0.3333333333333333,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1455,2025-01-02,2025-01-02 22:55:00,1455,25,flow_alignment_graph,4028,2885,0.8815629291798518,0.8957654848770362,0.9572362850954326,,,,2885,2.792374350086655,3.0,6.0,6,0.8815629291798518,0.8957654848770362,0.9572425667327014,9.0,16.0,28,2.0,5.299999999999997,2819,0,0.9771230502599654,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1455,2025-01-02,2025-01-02 22:55:00,1455,25,large_trade_alignment_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1455,2025-01-02,2025-01-02 22:55:00,1455,25,return_corr_graph,1252,751,0.8436244364709788,0.8512390901464042,0.9290389307650596,,,,751,3.33422103861518,3.0,6.0,6,0.8436244364709788,0.8512390901464042,0.9290295611645589,9.0,12.0,3,3.0,671.6999999999999,746,0,0.9933422103861518,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1455,2025-01-02,2025-01-02 22:55:00,1455,25,volume_expansion_graph,685,557,0.937755360094365,1.0,1.0,,,,557,2.459605026929982,2.0,6.0,6,0.937755360094365,1.0,1.0,2.0,3.0,32,2.5,8.799999999999997,436,0,0.7827648114901257,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1500,2025-01-02,2025-01-02 23:00:00,1500,30,dtw_return_similarity_graph,255,139,1.0,1.0,1.0,,,30,139,3.6690647482014387,3.0,6.0,6,1.0,1.0,1.0,1.0,1.0,4,37.0,58.999999999999986,62,0,0.4460431654676259,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1500,2025-01-02,2025-01-02 23:00:00,1500,30,dtw_trade_flow_similarity_graph,86,46,0.995510121571945,1.0,1.0,,,30,46,3.739130434782609,3.5,6.0,6,0.995510121571945,1.0,1.0,1.0,1.0,5,7.0,16.0,16,0,0.34782608695652173,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1500,2025-01-02,2025-01-02 23:00:00,1500,30,flow_alignment_graph,4285,3093,0.8740921230595654,0.881745059418029,0.9511287775600095,,,,3093,2.7707727125767865,3.0,6.0,6,0.8740921230595654,0.881745059418029,0.9511279414110465,9.0,18.0,40,2.0,4.0,3004,0,0.9712253475590042,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1500,2025-01-02,2025-01-02 23:00:00,1500,30,large_trade_alignment_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1500,2025-01-02,2025-01-02 23:00:00,1500,30,return_corr_graph,1443,860,0.8491175263962375,0.8532981691437264,0.9317910086444163,,,,860,3.355813953488372,3.0,6.0,6,0.8491175263962375,0.8532981691437264,0.9317439692850038,8.0,12.0,1,860.0,860.0,860,0,1.0,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1500,2025-01-02,2025-01-02 23:00:00,1500,30,volume_expansion_graph,660,546,0.9405453743035525,1.0,1.0,,,,546,2.4175824175824174,2.0,6.0,6,0.9405453743035525,1.0,1.0,2.0,3.0,28,2.0,10.0,440,0,0.8058608058608059,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1505,2025-01-02,2025-01-02 23:05:00,1505,35,dtw_return_similarity_graph,206,114,1.0,1.0,1.0,,,30,114,3.6140350877192984,3.0,6.0,6,1.0,1.0,1.0,1.0,1.0,3,41.0,44.599999999999994,45,0,0.39473684210526316,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1505,2025-01-02,2025-01-02 23:05:00,1505,35,dtw_trade_flow_similarity_graph,119,67,0.9924369747899164,1.0,1.0,,,30,67,3.5522388059701493,3.0,6.0,6,0.9924369747899164,1.0,1.0,1.0,1.0,5,9.0,28.199999999999996,31,0,0.4626865671641791,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1505,2025-01-02,2025-01-02 23:05:00,1505,35,flow_alignment_graph,4300,3196,0.867325937867048,0.8725043517461818,0.9485206980095339,,,,3196,2.690863579474343,2.0,6.0,6,0.867325937867048,0.8725043517461818,0.9485242539631209,10.0,20.0,24,2.0,4.849999999999998,3138,0,0.9818523153942428,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1505,2025-01-02,2025-01-02 23:05:00,1505,35,large_trade_alignment_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1505,2025-01-02,2025-01-02 23:05:00,1505,35,return_corr_graph,1734,1025,0.858156996331327,0.8623412070032577,0.9319586224816797,,,,1025,3.3834146341463414,3.0,6.0,6,0.858156996331327,0.8623412070032577,0.9319329751410325,8.0,11.0,1,1025.0,1025.0,1025,0,1.0,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1505,2025-01-02,2025-01-02 23:05:00,1505,35,volume_expansion_graph,624,527,0.9373165764523077,1.0,1.0,,,,527,2.3681214421252372,2.0,6.0,6,0.9373165764523077,1.0,1.0,2.0,3.0,30,2.0,8.099999999999994,427,0,0.8102466793168881,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1510,2025-01-02,2025-01-02 23:10:00,1510,40,dtw_return_similarity_graph,194,107,1.0,1.0,1.0,,,30,107,3.6261682242990654,3.0,6.0,6,1.0,1.0,1.0,1.0,1.0,3,35.0,42.199999999999996,43,0,0.40186915887850466,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1510,2025-01-02,2025-01-02 23:10:00,1510,40,dtw_trade_flow_similarity_graph,133,76,1.0,1.0,1.0,,,30,76,3.5,3.0,6.0,6,1.0,1.0,1.0,1.0,1.0,5,11.0,29.799999999999997,32,0,0.42105263157894735,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1510,2025-01-02,2025-01-02 23:10:00,1510,40,flow_alignment_graph,4395,3276,0.8606970079851528,0.8630558032165966,0.9430769949203275,,,,3276,2.683150183150183,2.0,6.0,6,0.8606970079851528,0.8630558032165966,0.9430608013920652,9.0,22.0,25,2.0,4.0,3216,0,0.9816849816849816,true
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1510,2025-01-02,2025-01-02 23:10:00,1510,40,large_trade_alignment_graph,0,0,0.0,0.0,0.0,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,false
full-market-graph-build-v2_2025-01-02,full-market-graph-build-v2_2025-01-02_2025-01-02_1510,2025-01-02,2025-01-02 23:10:00,1510,40,return_corr_graph,2445,1465,0.8930218402312802,0.8984157734461392,0.9529974170502578,,,,1465,3.3378839590443685,3.0,6.0,6,0.8930218402312802,0.8984157734461392,0.9529948994939071,8.0,9.0,3,2.0,1315.1,1461,0,0.9972696245733789,true
